user_num,pseudoID,course_id,cluster,course_name
1,A1014003818828,34102,7,New Venture Strategy
1,A1014003818828,37000,7,Marketing Strategy
1,A1014003818828,30000,7,Financial Accounting
1,A1014003818828,33001,7,Microeconomics
1,A1014003818828,38103,7,Strategies and Processes of Negotiation
1,A1014003818828,40000,7,Operations Management: Business Process Fundamentals
1,A1014003818828,35200,7,Corporation Finance
1,A1014003818828,35000,7,Investments
1,A1014003818828,38002,7,Managerial Decision Making
1,A1014003818828,36106,7,Managerial Decision Modeling
1,A1014003818828,39002,7,Strategic Leadership
1,A1014003818828,37103,7,Data-Driven Marketing
1,A1014003818828,33040,7,Macroeconomics
1,A1014003818828,41100,7,Applied Regression Analysis
1,A1014003818828,38003,7,Power and Influence in Organizations
2,A1025238640,33001,7,Microeconomics
2,A1025238640,40000,7,Operations Management: Business Process Fundamentals
2,A1025238640,38103,7,Strategies and Processes of Negotiation
2,A1025238640,35000,7,Investments
2,A1025238640,35200,7,Corporation Finance
2,A1025238640,38002,7,Managerial Decision Making
2,A1025238640,33040,7,Macroeconomics
2,A1025238640,35201,7,Cases in Financial Management
2,A1025238640,33305,7,The Firm and the Non-Market Environment
2,A1025238640,36106,7,Managerial Decision Modeling
2,A1025238640,30001,7,Cost Analysis and Internal Controls
2,A1025238640,42002,7,Business Policy
2,A1025238640,39001,7,Strategy and Structure: Markets and Organizations
2,A1025238640,30118,7,Taxes and Business Strategy
2,A1025238640,39002,7,Strategic Leadership
3,A105903956512,37000,9,Marketing Strategy
3,A105903956512,40000,9,Operations Management: Business Process Fundamentals
3,A105903956512,38103,9,Strategies and Processes of Negotiation
3,A105903956512,33040,9,Macroeconomics
3,A105903956512,38001,9,Managing in Organizations
3,A105903956512,35201,9,Cases in Financial Management
3,A105903956512,38002,9,Managerial Decision Making
3,A105903956512,30001,9,Cost Analysis and Internal Controls
3,A105903956512,30118,9,Taxes and Business Strategy
3,A105903956512,37101,9,Consumer Behavior
3,A105903956512,42002,9,Business Policy
3,A105903956512,41100,9,Applied Regression Analysis
3,A105903956512,33450,9,Real Estate Investments I
3,A105903956512,33502,9,International Financial Policy
3,A105903956512,39002,9,Strategic Leadership
4,A106163082105,33001,2,Microeconomics
4,A106163082105,40000,2,Operations Management: Business Process Fundamentals
4,A106163082105,37101,2,Consumer Behavior
4,A106163082105,35000,2,Investments
4,A106163082105,37103,2,Data-Driven Marketing
4,A106163082105,38103,2,Strategies and Processes of Negotiation
4,A106163082105,35200,2,Corporation Finance
4,A106163082105,38002,2,Managerial Decision Making
4,A106163082105,33040,2,Macroeconomics
4,A106163082105,37202,2,Pricing Strategies
4,A106163082105,42002,2,Business Policy
4,A106163082105,38003,2,Power and Influence in Organizations
4,A106163082105,34111,2,Entrepreneurial Selling
4,A106163082105,37106,2,Marketing Research
4,A106163082105,38110,2,The Practice of Leadership in Business
5,A106723312360,35000,9,Investments
5,A106723312360,33001,9,Microeconomics
5,A106723312360,37000,9,Marketing Strategy
5,A106723312360,38103,9,Strategies and Processes of Negotiation
5,A106723312360,30000,9,Financial Accounting
5,A106723312360,41100,9,Applied Regression Analysis
5,A106723312360,40000,9,Operations Management: Business Process Fundamentals
5,A106723312360,38002,9,Managerial Decision Making
5,A106723312360,38001,9,Managing in Organizations
5,A106723312360,33040,9,Macroeconomics
5,A106723312360,33401,9,Money and Banking
5,A106723312360,36106,9,Managerial Decision Modeling
5,A106723312360,30001,9,Cost Analysis and Internal Controls
5,A106723312360,37202,9,Pricing Strategies
5,A106723312360,34702,9,Private Equity/Venture Capital Lab
6,A107084140140,30000,6,Financial Accounting
6,A107084140140,37000,6,Marketing Strategy
6,A107084140140,38103,6,Strategies and Processes of Negotiation
6,A107084140140,40000,6,Operations Management: Business Process Fundamentals
6,A107084140140,38002,6,Managerial Decision Making
6,A107084140140,38001,6,Managing in Organizations
6,A107084140140,35200,6,Corporation Finance
6,A107084140140,33032,6,Managing the Workplace
6,A107084140140,42002,6,Business Policy
6,A107084140140,39002,6,Strategic Leadership
6,A107084140140,33401,6,Money and Banking
6,A107084140140,37101,6,Consumer Behavior
6,A107084140140,39001,6,Strategy and Structure: Markets and Organizations
6,A107084140140,33040,6,Macroeconomics
6,A107084140140,33450,6,Real Estate Investments I
7,A110262775672,37000,3,Marketing Strategy
7,A110262775672,38103,3,Strategies and Processes of Negotiation
7,A110262775672,38001,3,Managing in Organizations
7,A110262775672,40000,3,Operations Management: Business Process Fundamentals
7,A110262775672,38002,3,Managerial Decision Making
7,A110262775672,33032,3,Managing the Workplace
7,A110262775672,39001,3,Strategy and Structure: Markets and Organizations
7,A110262775672,37101,3,Consumer Behavior
7,A110262775672,33040,3,Macroeconomics
7,A110262775672,39002,3,Strategic Leadership
7,A110262775672,35215,3,Behavioral and Institutional Finance
7,A110262775672,42002,3,Business Policy
7,A110262775672,33450,3,Real Estate Investments I
7,A110262775672,35001,3,Introductory Finance
7,A110262775672,33401,3,Money and Banking
8,A11070370042,37000,4,Marketing Strategy
8,A11070370042,35000,4,Investments
8,A11070370042,40000,4,Operations Management: Business Process Fundamentals
8,A11070370042,38001,4,Managing in Organizations
8,A11070370042,30118,4,Taxes and Business Strategy
8,A11070370042,38002,4,Managerial Decision Making
8,A11070370042,35201,4,Cases in Financial Management
8,A11070370042,30116,4,Accounting and Financial Analysis I
8,A11070370042,33040,4,Macroeconomics
8,A11070370042,35215,4,Behavioral and Institutional Finance
8,A11070370042,36106,4,Managerial Decision Modeling
8,A11070370042,33401,4,Money and Banking
8,A11070370042,33502,4,International Financial Policy
8,A11070370042,35210,4,International Corporate Finance
8,A11070370042,39001,4,Strategy and Structure: Markets and Organizations
9,A1110993478415,37000,9,Marketing Strategy
9,A1110993478415,42001,9,Competitive Strategy
9,A1110993478415,38002,9,Managerial Decision Making
9,A1110993478415,40000,9,Operations Management: Business Process Fundamentals
9,A1110993478415,38001,9,Managing in Organizations
9,A1110993478415,30118,9,Taxes and Business Strategy
9,A1110993478415,33032,9,Managing the Workplace
9,A1110993478415,42002,9,Business Policy
9,A1110993478415,37101,9,Consumer Behavior
9,A1110993478415,39002,9,Strategic Leadership
9,A1110993478415,39001,9,Strategy and Structure: Markets and Organizations
9,A1110993478415,33040,9,Macroeconomics
9,A1110993478415,33450,9,Real Estate Investments I
9,A1110993478415,35215,9,Behavioral and Institutional Finance
9,A1110993478415,35001,9,Introductory Finance
10,A11408314912,35000,6,Investments
10,A11408314912,38001,6,Managing in Organizations
10,A11408314912,38002,6,Managerial Decision Making
10,A11408314912,35200,6,Corporation Finance
10,A11408314912,33032,6,Managing the Workplace
10,A11408314912,42002,6,Business Policy
10,A11408314912,39002,6,Strategic Leadership
10,A11408314912,33040,6,Macroeconomics
10,A11408314912,30118,6,Taxes and Business Strategy
10,A11408314912,37101,6,Consumer Behavior
10,A11408314912,33450,6,Real Estate Investments I
10,A11408314912,35215,6,Behavioral and Institutional Finance
10,A11408314912,35001,6,Introductory Finance
10,A11408314912,33401,6,Money and Banking
10,A11408314912,35201,6,Cases in Financial Management
11,A116783337336,35000,3,Investments
11,A116783337336,37000,3,Marketing Strategy
11,A116783337336,35200,3,Corporation Finance
11,A116783337336,33001,3,Microeconomics
11,A116783337336,38103,3,Strategies and Processes of Negotiation
11,A116783337336,38001,3,Managing in Organizations
11,A116783337336,38002,3,Managerial Decision Making
11,A116783337336,40000,3,Operations Management: Business Process Fundamentals
11,A116783337336,33040,3,Macroeconomics
11,A116783337336,35201,3,Cases in Financial Management
11,A116783337336,39002,3,Strategic Leadership
11,A116783337336,34102,3,New Venture Strategy
11,A116783337336,36106,3,Managerial Decision Modeling
11,A116783337336,37103,3,Data-Driven Marketing
11,A116783337336,37202,3,Pricing Strategies
12,A116953337612,42001,6,Competitive Strategy
12,A116953337612,38103,6,Strategies and Processes of Negotiation
12,A116953337612,35000,6,Investments
12,A116953337612,40000,6,Operations Management: Business Process Fundamentals
12,A116953337612,38002,6,Managerial Decision Making
12,A116953337612,35200,6,Corporation Finance
12,A116953337612,30118,6,Taxes and Business Strategy
12,A116953337612,42002,6,Business Policy
12,A116953337612,37101,6,Consumer Behavior
12,A116953337612,39002,6,Strategic Leadership
12,A116953337612,33032,6,Managing the Workplace
12,A116953337612,33040,6,Macroeconomics
12,A116953337612,33471,6,"Business, Politics, and Ethics"
12,A116953337612,33450,6,Real Estate Investments I
12,A116953337612,42108,6,Corporate Governance
13,A117493901168,30001,4,Cost Analysis and Internal Controls
13,A117493901168,30116,4,Accounting and Financial Analysis I
13,A117493901168,30117,4,Accounting and Financial Analysis II
13,A117493901168,30118,4,Taxes and Business Strategy
13,A117493901168,30130,4,Financial Statement Analysis
13,A117493901168,31001,4,Leadership: Effectiveness and Development
13,A117493901168,31301,4,NA
13,A117493901168,31311,4,NA
13,A117493901168,31701,4,Leadership Effectiveness & Development (LEAD) Lab I
13,A117493901168,31702,4,Leadership Effectiveness and Development (LEAD) Lab II
13,A117493901168,31710,4,Kapnick Initiative Leadership Effectiveness and Development Lab
13,A117493901168,32101,4,NA
13,A117493901168,33001,4,Microeconomics
13,A117493901168,33031,4,NA
13,A117493901168,33032,4,Managing the Workplace
14,A119763337102,42001,10,Competitive Strategy
14,A119763337102,38103,10,Strategies and Processes of Negotiation
14,A119763337102,35000,10,Investments
14,A119763337102,38001,10,Managing in Organizations
14,A119763337102,35200,10,Corporation Finance
14,A119763337102,38002,10,Managerial Decision Making
14,A119763337102,30118,10,Taxes and Business Strategy
14,A119763337102,33040,10,Macroeconomics
14,A119763337102,35201,10,Cases in Financial Management
14,A119763337102,37101,10,Consumer Behavior
14,A119763337102,39002,10,Strategic Leadership
14,A119763337102,33032,10,Managing the Workplace
14,A119763337102,42002,10,Business Policy
14,A119763337102,30001,10,Cost Analysis and Internal Controls
14,A119763337102,33450,10,Real Estate Investments I
15,A1210923840121,30001,10,Cost Analysis and Internal Controls
15,A1210923840121,30116,10,Accounting and Financial Analysis I
15,A1210923840121,30117,10,Accounting and Financial Analysis II
15,A1210923840121,30118,10,Taxes and Business Strategy
15,A1210923840121,30130,10,Financial Statement Analysis
15,A1210923840121,31001,10,Leadership: Effectiveness and Development
15,A1210923840121,31301,10,NA
15,A1210923840121,31311,10,NA
15,A1210923840121,31701,10,Leadership Effectiveness & Development (LEAD) Lab I
15,A1210923840121,31702,10,Leadership Effectiveness and Development (LEAD) Lab II
15,A1210923840121,31710,10,Kapnick Initiative Leadership Effectiveness and Development Lab
15,A1210923840121,32101,10,NA
15,A1210923840121,33002,10,Accelerated Microeconomics
15,A1210923840121,33031,10,NA
15,A1210923840121,33032,10,Managing the Workplace
16,A1211063168644,38103,2,Strategies and Processes of Negotiation
16,A1211063168644,40000,2,Operations Management: Business Process Fundamentals
16,A1211063168644,38001,2,Managing in Organizations
16,A1211063168644,35200,2,Corporation Finance
16,A1211063168644,33032,2,Managing the Workplace
16,A1211063168644,42002,2,Business Policy
16,A1211063168644,30118,2,Taxes and Business Strategy
16,A1211063168644,39002,2,Strategic Leadership
16,A1211063168644,39001,2,Strategy and Structure: Markets and Organizations
16,A1211063168644,37101,2,Consumer Behavior
16,A1211063168644,33040,2,Macroeconomics
16,A1211063168644,35215,2,Behavioral and Institutional Finance
16,A1211063168644,33450,2,Real Estate Investments I
16,A1211063168644,35001,2,Introductory Finance
16,A1211063168644,33401,2,Money and Banking
17,A124603984192,30001,6,Cost Analysis and Internal Controls
17,A124603984192,30116,6,Accounting and Financial Analysis I
17,A124603984192,30117,6,Accounting and Financial Analysis II
17,A124603984192,30118,6,Taxes and Business Strategy
17,A124603984192,30130,6,Financial Statement Analysis
17,A124603984192,31001,6,Leadership: Effectiveness and Development
17,A124603984192,31301,6,NA
17,A124603984192,31311,6,NA
17,A124603984192,31701,6,Leadership Effectiveness & Development (LEAD) Lab I
17,A124603984192,31702,6,Leadership Effectiveness and Development (LEAD) Lab II
17,A124603984192,31710,6,Kapnick Initiative Leadership Effectiveness and Development Lab
17,A124603984192,32101,6,NA
17,A124603984192,33002,6,Accelerated Microeconomics
17,A124603984192,33031,6,NA
17,A124603984192,33032,6,Managing the Workplace
18,A1246236483,30117,9,Accounting and Financial Analysis II
18,A1246236483,31001,9,Leadership: Effectiveness and Development
18,A1246236483,31301,9,NA
18,A1246236483,31311,9,NA
18,A1246236483,31701,9,Leadership Effectiveness & Development (LEAD) Lab I
18,A1246236483,31702,9,Leadership Effectiveness and Development (LEAD) Lab II
18,A1246236483,31710,9,Kapnick Initiative Leadership Effectiveness and Development Lab
18,A1246236483,32101,9,NA
18,A1246236483,33002,9,Accelerated Microeconomics
18,A1246236483,33031,9,NA
18,A1246236483,33032,9,Managing the Workplace
18,A1246236483,33101,9,Advanced Microeconomic Analysis
18,A1246236483,33102,9,NA
18,A1246236483,33111,9,NA
18,A1246236483,33112,9,Business in Historical Perspective
19,A124763696378,33001,2,Microeconomics
19,A124763696378,30000,2,Financial Accounting
19,A124763696378,37000,2,Marketing Strategy
19,A124763696378,38103,2,Strategies and Processes of Negotiation
19,A124763696378,35000,2,Investments
19,A124763696378,40000,2,Operations Management: Business Process Fundamentals
19,A124763696378,35200,2,Corporation Finance
19,A124763696378,33040,2,Macroeconomics
19,A124763696378,38002,2,Managerial Decision Making
19,A124763696378,38001,2,Managing in Organizations
19,A124763696378,30116,2,Accounting and Financial Analysis I
19,A124763696378,33032,2,Managing the Workplace
19,A124763696378,33401,2,Money and Banking
19,A124763696378,35201,2,Cases in Financial Management
19,A124763696378,36106,2,Managerial Decision Modeling
20,A12679432028,37000,2,Marketing Strategy
20,A12679432028,42001,2,Competitive Strategy
20,A12679432028,38103,2,Strategies and Processes of Negotiation
20,A12679432028,40000,2,Operations Management: Business Process Fundamentals
20,A12679432028,38001,2,Managing in Organizations
20,A12679432028,35200,2,Corporation Finance
20,A12679432028,38002,2,Managerial Decision Making
20,A12679432028,33032,2,Managing the Workplace
20,A12679432028,39001,2,Strategy and Structure: Markets and Organizations
20,A12679432028,33040,2,Macroeconomics
20,A12679432028,35215,2,Behavioral and Institutional Finance
20,A12679432028,39002,2,Strategic Leadership
20,A12679432028,30116,2,Accounting and Financial Analysis I
20,A12679432028,42002,2,Business Policy
20,A12679432028,37101,2,Consumer Behavior
21,A128303504465,35200,10,Corporation Finance
21,A128303504465,33001,10,Microeconomics
21,A128303504465,42001,10,Competitive Strategy
21,A128303504465,37000,10,Marketing Strategy
21,A128303504465,40000,10,Operations Management: Business Process Fundamentals
21,A128303504465,38103,10,Strategies and Processes of Negotiation
21,A128303504465,30116,10,Accounting and Financial Analysis I
21,A128303504465,33040,10,Macroeconomics
21,A128303504465,41100,10,Applied Regression Analysis
21,A128303504465,33401,10,Money and Banking
21,A128303504465,38002,10,Managerial Decision Making
21,A128303504465,35215,10,Behavioral and Institutional Finance
21,A128303504465,39001,10,Strategy and Structure: Markets and Organizations
21,A128303504465,33502,10,International Financial Policy
21,A128303504465,36106,10,Managerial Decision Modeling
22,A1310744067672,35200,9,Corporation Finance
22,A1310744067672,42001,9,Competitive Strategy
22,A1310744067672,37000,9,Marketing Strategy
22,A1310744067672,30000,9,Financial Accounting
22,A1310744067672,40000,9,Operations Management: Business Process Fundamentals
22,A1310744067672,33040,9,Macroeconomics
22,A1310744067672,30118,9,Taxes and Business Strategy
22,A1310744067672,38002,9,Managerial Decision Making
22,A1310744067672,35201,9,Cases in Financial Management
22,A1310744067672,30116,9,Accounting and Financial Analysis I
22,A1310744067672,42002,9,Business Policy
22,A1310744067672,30001,9,Cost Analysis and Internal Controls
22,A1310744067672,41100,9,Applied Regression Analysis
22,A1310744067672,36106,9,Managerial Decision Modeling
22,A1310744067672,35215,9,Behavioral and Institutional Finance
23,A136603479234,34102,1,New Venture Strategy
23,A136603479234,42001,1,Competitive Strategy
23,A136603479234,41100,1,Applied Regression Analysis
23,A136603479234,37000,1,Marketing Strategy
23,A136603479234,35000,1,Investments
23,A136603479234,35201,1,Cases in Financial Management
23,A136603479234,40000,1,Operations Management: Business Process Fundamentals
23,A136603479234,30116,1,Accounting and Financial Analysis I
23,A136603479234,33040,1,Macroeconomics
23,A136603479234,36106,1,Managerial Decision Modeling
23,A136603479234,33502,1,International Financial Policy
23,A136603479234,30001,1,Cost Analysis and Internal Controls
23,A136603479234,33401,1,Money and Banking
23,A136603479234,42002,1,Business Policy
23,A136603479234,35210,1,International Corporate Finance
24,A1369337730,37000,6,Marketing Strategy
24,A1369337730,42001,6,Competitive Strategy
24,A1369337730,38103,6,Strategies and Processes of Negotiation
24,A1369337730,35000,6,Investments
24,A1369337730,38002,6,Managerial Decision Making
24,A1369337730,35200,6,Corporation Finance
24,A1369337730,42002,6,Business Policy
24,A1369337730,39002,6,Strategic Leadership
24,A1369337730,35001,6,Introductory Finance
24,A1369337730,33032,6,Managing the Workplace
24,A1369337730,39101,6,Technology Strategy
24,A1369337730,33040,6,Macroeconomics
24,A1369337730,30118,6,Taxes and Business Strategy
24,A1369337730,39001,6,Strategy and Structure: Markets and Organizations
24,A1369337730,34111,6,Entrepreneurial Selling
25,A137323234280,37000,6,Marketing Strategy
25,A137323234280,35200,6,Corporation Finance
25,A137323234280,38103,6,Strategies and Processes of Negotiation
25,A137323234280,38001,6,Managing in Organizations
25,A137323234280,33040,6,Macroeconomics
25,A137323234280,35201,6,Cases in Financial Management
25,A137323234280,34102,6,New Venture Strategy
25,A137323234280,30118,6,Taxes and Business Strategy
25,A137323234280,38002,6,Managerial Decision Making
25,A137323234280,30001,6,Cost Analysis and Internal Controls
25,A137323234280,36106,6,Managerial Decision Modeling
25,A137323234280,42002,6,Business Policy
25,A137323234280,30116,6,Accounting and Financial Analysis I
25,A137323234280,42116,6,Game Theory
25,A137323234280,37101,6,Consumer Behavior
26,A13792406745,42001,9,Competitive Strategy
26,A13792406745,35000,9,Investments
26,A13792406745,38103,9,Strategies and Processes of Negotiation
26,A13792406745,41100,9,Applied Regression Analysis
26,A13792406745,35200,9,Corporation Finance
26,A13792406745,35201,9,Cases in Financial Management
26,A13792406745,30116,9,Accounting and Financial Analysis I
26,A13792406745,30000,9,Financial Accounting
26,A13792406745,38001,9,Managing in Organizations
26,A13792406745,34102,9,New Venture Strategy
26,A13792406745,38002,9,Managerial Decision Making
26,A13792406745,36106,9,Managerial Decision Modeling
26,A13792406745,30001,9,Cost Analysis and Internal Controls
26,A13792406745,30118,9,Taxes and Business Strategy
26,A13792406745,37202,9,Pricing Strategies
27,A138223283420,35200,10,Corporation Finance
27,A138223283420,37000,10,Marketing Strategy
27,A138223283420,42001,10,Competitive Strategy
27,A138223283420,30118,10,Taxes and Business Strategy
27,A138223283420,40000,10,Operations Management: Business Process Fundamentals
27,A138223283420,38103,10,Strategies and Processes of Negotiation
27,A138223283420,38001,10,Managing in Organizations
27,A138223283420,38002,10,Managerial Decision Making
27,A138223283420,35201,10,Cases in Financial Management
27,A138223283420,33040,10,Macroeconomics
27,A138223283420,33401,10,Money and Banking
27,A138223283420,33502,10,International Financial Policy
27,A138223283420,35215,10,Behavioral and Institutional Finance
27,A138223283420,35210,10,International Corporate Finance
27,A138223283420,39002,10,Strategic Leadership
28,A139453283152,35200,9,Corporation Finance
28,A139453283152,33001,9,Microeconomics
28,A139453283152,38103,9,Strategies and Processes of Negotiation
28,A139453283152,42001,9,Competitive Strategy
28,A139453283152,37000,9,Marketing Strategy
28,A139453283152,40000,9,Operations Management: Business Process Fundamentals
28,A139453283152,30118,9,Taxes and Business Strategy
28,A139453283152,35201,9,Cases in Financial Management
28,A139453283152,30000,9,Financial Accounting
28,A139453283152,38002,9,Managerial Decision Making
28,A139453283152,38001,9,Managing in Organizations
28,A139453283152,34102,9,New Venture Strategy
28,A139453283152,33401,9,Money and Banking
28,A139453283152,33040,9,Macroeconomics
28,A139453283152,33502,9,International Financial Policy
29,A14163219136,37000,6,Marketing Strategy
29,A14163219136,42001,6,Competitive Strategy
29,A14163219136,38103,6,Strategies and Processes of Negotiation
29,A14163219136,40000,6,Operations Management: Business Process Fundamentals
29,A14163219136,38002,6,Managerial Decision Making
29,A14163219136,38001,6,Managing in Organizations
29,A14163219136,35200,6,Corporation Finance
29,A14163219136,33032,6,Managing the Workplace
29,A14163219136,39001,6,Strategy and Structure: Markets and Organizations
29,A14163219136,42002,6,Business Policy
29,A14163219136,39002,6,Strategic Leadership
29,A14163219136,37101,6,Consumer Behavior
29,A14163219136,33040,6,Macroeconomics
29,A14163219136,35215,6,Behavioral and Institutional Finance
29,A14163219136,33450,6,Real Estate Investments I
30,A145123550342,42001,9,Competitive Strategy
30,A145123550342,37101,9,Consumer Behavior
30,A145123550342,38001,9,Managing in Organizations
30,A145123550342,35000,9,Investments
30,A145123550342,37103,9,Data-Driven Marketing
30,A145123550342,38103,9,Strategies and Processes of Negotiation
30,A145123550342,38002,9,Managerial Decision Making
30,A145123550342,35200,9,Corporation Finance
30,A145123550342,33040,9,Macroeconomics
30,A145123550342,39002,9,Strategic Leadership
30,A145123550342,37202,9,Pricing Strategies
30,A145123550342,38003,9,Power and Influence in Organizations
30,A145123550342,42002,9,Business Policy
30,A145123550342,30001,9,Cost Analysis and Internal Controls
30,A145123550342,34111,9,Entrepreneurial Selling
31,A14582450021,30001,9,Cost Analysis and Internal Controls
31,A14582450021,30116,9,Accounting and Financial Analysis I
31,A14582450021,30117,9,Accounting and Financial Analysis II
31,A14582450021,30118,9,Taxes and Business Strategy
31,A14582450021,30130,9,Financial Statement Analysis
31,A14582450021,31001,9,Leadership: Effectiveness and Development
31,A14582450021,31301,9,NA
31,A14582450021,31311,9,NA
31,A14582450021,31701,9,Leadership Effectiveness & Development (LEAD) Lab I
31,A14582450021,31702,9,Leadership Effectiveness and Development (LEAD) Lab II
31,A14582450021,31710,9,Kapnick Initiative Leadership Effectiveness and Development Lab
31,A14582450021,32101,9,NA
31,A14582450021,33002,9,Accelerated Microeconomics
31,A14582450021,33031,9,NA
31,A14582450021,33032,9,Managing the Workplace
32,A145854150306,30000,9,Financial Accounting
32,A145854150306,33001,9,Microeconomics
32,A145854150306,37000,9,Marketing Strategy
32,A145854150306,35000,9,Investments
32,A145854150306,38002,9,Managerial Decision Making
32,A145854150306,35200,9,Corporation Finance
32,A145854150306,39002,9,Strategic Leadership
32,A145854150306,33032,9,Managing the Workplace
32,A145854150306,33401,9,Money and Banking
32,A145854150306,42002,9,Business Policy
32,A145854150306,33040,9,Macroeconomics
32,A145854150306,35201,9,Cases in Financial Management
32,A145854150306,37101,9,Consumer Behavior
32,A145854150306,33450,9,Real Estate Investments I
32,A145854150306,35215,9,Behavioral and Institutional Finance
33,A147144200455,37000,9,Marketing Strategy
33,A147144200455,42001,9,Competitive Strategy
33,A147144200455,38103,9,Strategies and Processes of Negotiation
33,A147144200455,38001,9,Managing in Organizations
33,A147144200455,35200,9,Corporation Finance
33,A147144200455,38002,9,Managerial Decision Making
33,A147144200455,30118,9,Taxes and Business Strategy
33,A147144200455,33032,9,Managing the Workplace
33,A147144200455,42002,9,Business Policy
33,A147144200455,33401,9,Money and Banking
33,A147144200455,39002,9,Strategic Leadership
33,A147144200455,39001,9,Strategy and Structure: Markets and Organizations
33,A147144200455,33040,9,Macroeconomics
33,A147144200455,37101,9,Consumer Behavior
33,A147144200455,35215,9,Behavioral and Institutional Finance
34,A147554200268,37000,1,Marketing Strategy
34,A147554200268,42001,1,Competitive Strategy
34,A147554200268,35000,1,Investments
34,A147554200268,38103,1,Strategies and Processes of Negotiation
34,A147554200268,40000,1,Operations Management: Business Process Fundamentals
34,A147554200268,38001,1,Managing in Organizations
34,A147554200268,35200,1,Corporation Finance
34,A147554200268,38002,1,Managerial Decision Making
34,A147554200268,33040,1,Macroeconomics
34,A147554200268,42002,1,Business Policy
34,A147554200268,30118,1,Taxes and Business Strategy
34,A147554200268,39002,1,Strategic Leadership
34,A147554200268,33032,1,Managing the Workplace
34,A147554200268,39001,1,Strategy and Structure: Markets and Organizations
34,A147554200268,37101,1,Consumer Behavior
35,A148043600310,42001,10,Competitive Strategy
35,A148043600310,40000,10,Operations Management: Business Process Fundamentals
35,A148043600310,38001,10,Managing in Organizations
35,A148043600310,38002,10,Managerial Decision Making
35,A148043600310,35200,10,Corporation Finance
35,A148043600310,33040,10,Macroeconomics
35,A148043600310,30118,10,Taxes and Business Strategy
35,A148043600310,39002,10,Strategic Leadership
35,A148043600310,33032,10,Managing the Workplace
35,A148043600310,42002,10,Business Policy
35,A148043600310,37101,10,Consumer Behavior
35,A148043600310,39001,10,Strategy and Structure: Markets and Organizations
35,A148043600310,33450,10,Real Estate Investments I
35,A148043600310,37103,10,Data-Driven Marketing
35,A148043600310,40110,10,Managing Service Operations
36,A15002775150,40000,9,Operations Management: Business Process Fundamentals
36,A15002775150,35200,9,Corporation Finance
36,A15002775150,37000,9,Marketing Strategy
36,A15002775150,38103,9,Strategies and Processes of Negotiation
36,A15002775150,38001,9,Managing in Organizations
36,A15002775150,35201,9,Cases in Financial Management
36,A15002775150,30118,9,Taxes and Business Strategy
36,A15002775150,38002,9,Managerial Decision Making
36,A15002775150,30116,9,Accounting and Financial Analysis I
36,A15002775150,36106,9,Managerial Decision Modeling
36,A15002775150,30001,9,Cost Analysis and Internal Controls
36,A15002775150,42002,9,Business Policy
36,A15002775150,33502,9,International Financial Policy
36,A15002775150,37101,9,Consumer Behavior
36,A15002775150,39001,9,Strategy and Structure: Markets and Organizations
37,A155403366294,42001,6,Competitive Strategy
37,A155403366294,38103,6,Strategies and Processes of Negotiation
37,A155403366294,37000,6,Marketing Strategy
37,A155403366294,40000,6,Operations Management: Business Process Fundamentals
37,A155403366294,35000,6,Investments
37,A155403366294,33040,6,Macroeconomics
37,A155403366294,35200,6,Corporation Finance
37,A155403366294,38001,6,Managing in Organizations
37,A155403366294,30118,6,Taxes and Business Strategy
37,A155403366294,38002,6,Managerial Decision Making
37,A155403366294,30001,6,Cost Analysis and Internal Controls
37,A155403366294,30000,6,Financial Accounting
37,A155403366294,36106,6,Managerial Decision Modeling
37,A155403366294,37202,6,Pricing Strategies
37,A155403366294,33401,6,Money and Banking
38,A156513468125,42001,2,Competitive Strategy
38,A156513468125,40000,2,Operations Management: Business Process Fundamentals
38,A156513468125,38002,2,Managerial Decision Making
38,A156513468125,35200,2,Corporation Finance
38,A156513468125,33032,2,Managing the Workplace
38,A156513468125,42002,2,Business Policy
38,A156513468125,30118,2,Taxes and Business Strategy
38,A156513468125,39002,2,Strategic Leadership
38,A156513468125,37101,2,Consumer Behavior
38,A156513468125,33040,2,Macroeconomics
38,A156513468125,39001,2,Strategy and Structure: Markets and Organizations
38,A156513468125,33450,2,Real Estate Investments I
38,A156513468125,35001,2,Introductory Finance
38,A156513468125,33401,2,Money and Banking
38,A156513468125,33305,2,The Firm and the Non-Market Environment
39,A156564182574,30000,9,Financial Accounting
39,A156564182574,42001,9,Competitive Strategy
39,A156564182574,38103,9,Strategies and Processes of Negotiation
39,A156564182574,35000,9,Investments
39,A156564182574,40000,9,Operations Management: Business Process Fundamentals
39,A156564182574,38001,9,Managing in Organizations
39,A156564182574,38002,9,Managerial Decision Making
39,A156564182574,35200,9,Corporation Finance
39,A156564182574,33040,9,Macroeconomics
39,A156564182574,39002,9,Strategic Leadership
39,A156564182574,42002,9,Business Policy
39,A156564182574,30118,9,Taxes and Business Strategy
39,A156564182574,35001,9,Introductory Finance
39,A156564182574,33032,9,Managing the Workplace
39,A156564182574,37101,9,Consumer Behavior
40,A156603774406,37000,6,Marketing Strategy
40,A156603774406,38001,6,Managing in Organizations
40,A156603774406,40000,6,Operations Management: Business Process Fundamentals
40,A156603774406,38002,6,Managerial Decision Making
40,A156603774406,35200,6,Corporation Finance
40,A156603774406,33032,6,Managing the Workplace
40,A156603774406,37101,6,Consumer Behavior
